date,id,text,prediction,hashtags
2020-07-22,1285875126572142597,"Ein weiterer Schritt zur Schaffung eines #Superstaat-es in Salamitaktik. #EU #Schuldenunion #Steuern

https://www.bild.de/politik/2020/politik/eu-digital-und-plastik-steuern-sollen-corona-hilfspaket-finanzieren-72006448.bild.html?wtmc=twttr.shr",2,"['superstaat', 'eu', 'schuldenunion', 'steuern']"
2020-07-22,1285918387730874368,"Europe as a whole now has a big chance to come out stronger from the crisis.
About 2 months back, @EU_Commission had proposed #NextGenerationEU recovery fund &amp; now it has the approval from @EUCouncil.
This response draws on the #EUbudget &amp; #EUsolidarity. https://eu.smh.re/PKC",0,"['nextgenerationeu', 'eubudget', 'eusolidarity']"
2020-07-22,1285858921035554816,"@tagesthemen @HueschH Das Geld wird gebraucht, um z.B. in Italien Steuergeschenke zu verteilen. Diese sind wiederum notwendig, um zu verhindern, dass Salvini die nächsten Wahlen gewinnt. Deutsche Steuergelder entscheiden die Wahlen in Italien. #EU Demokratie #Schuldenunion",1,"['eu', 'schuldenunion']"
2020-07-23,1286398472380440576,"@AfDimBundestag @Bismarcksdream @Beatrix_vStorch Da es nur EINE Opposition im Bundestag gibt, wird die Zweidrittelmehrheit wohl Formsache. #Schuldenunion",1,['schuldenunion']
2020-07-23,1286349506766921730,"🤣🤣🤣👏👏👏👇

Gibt doch noch ein paar #EU-Abgeordnete, die Einheitsstaaterei, Lagerbildung, Diktatur und #Schuldenunion erkennen.👍 https://twitter.com/ZDFheute/status/1286347354329829380",1,"['eu', 'schuldenunion']"
2020-07-23,1286095357726920705,Was kümmert mich mein Geschwätz von gestern? #Merkel #Schuldenunion https://twitter.com/KrahMax/status/1286054440366157824,2,"['merkel', 'schuldenunion']"
2020-07-23,1286284104414224389,"Und die armen #Briten können sich noch nicht mal mehr an den 1.800.000.000.000 #Euro für #Merkel|s #EU #Corona-Finanzpaket beteiligen. Wird die Untertanen der #Queen bestimmt ärgern...😉Raus aus der #Schuldenunion #Brexit #LosvonBrüssel #UK #BorisJohnson 
https://www.n-tv.de/politik/EU-glaubt-nicht-an-Abkommen-mit-London-article21929328.html?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=ntvde",1,"['briten', 'euro', 'merkel', 'eu', 'corona', 'queen', 'schuldenunion', 'brexit', 'losvonbrüssel', 'uk', 'borisjohnson']"
2020-07-23,1286393049891975168,"@correctiv_fakt @PatrickGensing 
#FakeNewsMedia ? Fällt hier das Umdeuten schwer?
Mit Hurra in die #Schuldenunion",1,"['fakenewsmedia', 'schuldenunion']"
2020-07-23,1286225642548322305,"@Panthea2019 @CDU Ich finde, da wir ja jetzt #Schuldenunion haben, finde ich; es wird Zeit",2,['schuldenunion']
2020-07-23,1286217016765026307,Azad Zangana: #EU takes giant leap and edges towards #FiscalUnion. The landmark agreement to create the EU recovery fund should safeguard the future of the union and boost European risk assets. #EuropeanEquities #EconomicViews http://ow.ly/A3Mr50AEqz1,2,"['eu', 'fiscalunion', 'europeanequities', 'economicviews']"
2020-07-23,1286204133578596353,@welt wir haben uns für die #Schuldenunion entschieden!,1,['schuldenunion']
2020-07-23,1286239753675984898,"#Eurobonds: EM hard-currency bonds continue to do well, with the EMBI spreads on the brink of cracking the 400bp mark. In Africa, we see this rally being led by oil names such as #Nigeria, #Gabon and #Angola, which are natural high-beta plays to oil. #ThinkAfrica",2,"['eurobonds', 'nigeria', 'gabon', 'angola', 'thinkafrica']"
2020-07-23,1286266179204665345,@Pietbull47 Es fehlt noch: Die Klage gegen das zu verabschiedende Gesetz im BT bzgl. der vertragswidrigen #Schuldenunion („Corona-Wiederaufbaufonds“) wegen Verstoßes gegen das Verbot der Staatsfinanzierung gem. EUV.,2,['schuldenunion']
2020-07-23,1286204201136271360,"Lieber Herr @groehe Ihre Kurzsichtigkeit kennt keine Grenzen?! 
Mit Solidarität und mit viel Disziplin gelingt es 🇩🇪 mit den „Arbeitnehmer*innen, der #Transferunion  mit #Mehrsteueraufwand Schulden zurück zuzahlen! Was machen die anderen Länder?#Digitalsteuer🇫🇷  #BigDeal💸 @CDU https://twitter.com/groehe/status/1285951089863467008",1,"['transferunion', 'mehrsteueraufwand', 'digitalsteuer', 'bigdeal']"
2020-07-23,1286195789669302272,"#RT @EchoPRN: RT @DrDavidBerger: Merkel 2018: Niemand hat die Absicht, eine #Schuldenunion zu errichten - Und wieder hat sie uns angelogen. Ich bin mir sicher, dass uns das System Merkel derzeit auch in Sachen Corona anlügt, dass sich die Balken biegen https://philosophia-perennis.com/2020/07/22/merkel-2018-niemand-hat-die-absicht-eine-schuldenunion-zu-errichten/ v…",1,"['rt', 'schuldenunion']"
2020-07-23,1286298556295516161,@schieritz Dito für Deutschland #Schuldenunion,1,['schuldenunion']
2020-07-23,1286407020074143748,Wenn Neoliberale das Wort #Schuldenunion hören:,2,['schuldenunion']
2020-07-23,1286365249780801544,Wie 1999 für den Euro geworben wurde. #Schuldenunion #CDU,2,"['schuldenunion', 'cdu']"
2020-07-24,1286668603115307010,"@derspiegel Angebrachter wäre mal ein umfassender Bericht über Frau Merkel und Frau v. d. Leyen, immerhin arbeiten Sie grad mit aller Gewalt daran Deutschland in den kommenden Jahren komplett zu ruinieren
#Schuldenunion
Wo sind wir denn nun bitte die Großen gewinner?
#FakeNews",1,"['schuldenunion', 'fakenews']"
2020-07-24,1286735859568574464,"#Merkel, die greise Kaiserin ist die schlimmste Fehlbesetzung seit Hitler. Ihr degenerierter Hofstaat #CDU wird dafür bezahlen. #Finanzpaket #EU2020DE #Schuldenunion https://twitter.com/MitschAlexander/status/1285823850886963201",1,"['merkel', 'cdu', 'finanzpaket', 'eu2020de', 'schuldenunion']"
2020-07-24,1286592281546567684,"@heuteshow Erzählt mal lieber von #Eurobonds!
Wie Merkel schon wieder ihr Versprechen bricht und wie der Michel schon wieder zu Kasse gebeten wird... #Solidarität",0,"['eurobonds', 'solidarität']"
2020-07-24,1286747889797144578,"Die Entschädigung, welche #Frankreich für sein ""Ja"" zur deutschen #Wiedervereinigung erhielt, war eine gemeinsame Währung, die vor allem dem Ziel dienen sollte, #Deutschland zu kontrollieren und gegebenenfalls in die Knie zu zwingen. #Schuldenunion #EUGipfel #Merkel #Macron #Euro https://twitter.com/MitschAlexander/status/1285823850886963201",1,"['frankreich', 'wiedervereinigung', 'deutschland', 'schuldenunion', 'eugipfel', 'merkel', 'macron', 'euro']"
2020-07-24,1286615694587637761,"@DalbidEU @2primates German industry are pretty clear about where their interests and priorities lie: #SingleMarket

#EuropeMatters #StrongerTogether #EUSolidarity
https://www.euractiv.com/section/economy-jobs/news/german-industry-pleased-with-the-results-of-the-eu-summit/",2,"['singlemarket', 'europematters', 'strongertogether', 'eusolidarity']"
2020-07-24,1286703640120397825,@thinkBTO gefällt mir nicht. Dieser Plan. #Schuldenunion,2,['schuldenunion']
2020-07-24,1286606088742359040,"#Eurobonds: Emerging market hard-currency bonds continue to do well, with the EMBI spreads on the brink of cracking the 400bp mark. In Africa, we see this rally being led by oil names such as #Nigeria, #Gabon and #Angola, which are natural high-beta plays to oil. #ThinkAfrica",2,"['eurobonds', 'nigeria', 'gabon', 'angola', 'thinkafrica']"
2020-07-24,1286646247684739072,"EU-Paket versteckte Euro-Bonds? Hans-Werner Sinn vs CDU-Aussage #EU #Bonds #EuroBonds #CoronaBonds #
https://finanzmarktwelt.de/eu-paket-versteckte-euro-bonds-hans-werner-sinn-vs-cdu-aussage-174103/",2,"['eu', 'bonds', 'eurobonds', 'coronabonds']"
2020-07-24,1286589640233947136,"Another action to contribute to a more efficient judicial system.
We handed over 70 laptops to the Supreme Court for videoconferencing hearings during #COVID19 and hopefully beyond.
More on ⚖️ 🇪🇺🤝🇵🇭https://europa.eu/!fF49vd
#EUinthePhilippines
#StrongerTogether  
#EUSolidarity",0,"['covid19', 'euinthephilippines', 'strongertogether', 'eusolidarity']"
2020-07-24,1286710330161344513,"The ECB can't much longer hide the problems
http://hofprofit.com/the-ecb-cant-much-longer-hide-the-problems/
#ECB #currency #stock #stockmarketmanipulation #Euro #Eurocrisis #banking #fintech #innovation",2,"['ecb', 'currency', 'stock', 'stockmarketmanipulation', 'euro', 'eurocrisis', 'banking', 'fintech', 'innovation']"
2020-07-24,1286604065040982018,"@MichaelKatt1 @PhilipPlickert Das Fremdschämen für #Merkel wird zur Staatsräson.
#CDU #CSU #SPD #Europa #Kinderarmut #Altersarmut #Schuldenunion #Verrohung #Gewalt #Hass #Terror",1,"['merkel', 'cdu', 'csu', 'spd', 'europa', 'kinderarmut', 'altersarmut', 'schuldenunion', 'verrohung', 'gewalt', 'hass', 'terror']"
2020-07-24,1286592483158360065,@UlliNissen @spdbt @hubertus_heil @spdde Senken Sie doch einfach die Steuern und verschleudern unser Geld nicht an die EU. Dann bedarf es solch sozialistischer Eingriffe nicht. #NieWiederSozialismus #Schuldenunion #Unternehnertum,1,"['niewiedersozialismus', 'schuldenunion', 'unternehnertum']"
2020-07-24,1286754044627824642,"The #EU #coronavirus fund will take #Europe another step towards disintegration | Yanis Varoufakis ⁦@guardian⁩ ""Compared to the prospect of #austerity equivalent to 9% of GDP, which will be required to balance their budgets, these are puny sums."" https://www.theguardian.com/world/commentisfree/2020/jul/24/eu-coronavirus-fund-europe-recovery-package?utm_term=e498391f13d7fd4dfe5ca6cc65f7ee02&utm_campaign=BestOfGuardianOpinionUK&utm_source=esp&utm_medium=Email&CMP=opinionuk_email",2,"['eu', 'coronavirus', 'europe', 'austerity']"
2020-07-24,1286677079388491776,"...- for instance with a #Italexit ,the whole project of #Eurozone , a strong #Europe not in the hands of huge superpowers with different ideals from ours, will collapse and everyone in #EU ,as a result will come out  impoverished. #FiscalUnion &amp; even a #EuropeanArmy next steps.",1,"['italexit', 'eurozone', 'europe', 'eu', 'fiscalunion', 'europeanarmy']"
2020-07-24,1286697420336828417,"Wörter der Woche
#Reiserückkehrer
#Risikogebiet
#Nürburgring
#quadratisch
#Schuldenunion
#Stauffenberg
#Freiwilligendienst
#Heimatschutz
#Kathedrale
#Brandstiftung",2,"['reiserückkehrer', 'risikogebiet', 'nürburgring', 'quadratisch', 'schuldenunion', 'stauffenberg', 'freiwilligendienst', 'heimatschutz', 'kathedrale', 'brandstiftung']"
2020-07-25,1287074431844720641,"@ReneAccentaigue @JSevincBasad @ZDF Für propaganda Zwecke, warum sonst.
Sieht man an #Schuldenunion Lobhudelei.",1,['schuldenunion']
2020-07-25,1287115419619385344,"Funfakt: Unter Geschwistern haben wir unabhängige Konten und sorgen für unsere jeweiligen Familien selbst. 

In der #EU soll das unter unabhängigen Ländern nicht gehen? 

#RecoveryFund 
#Schuldenunion",2,"['eu', 'recoveryfund', 'schuldenunion']"
2020-07-25,1287043387804258306,"@CDU Und warum gibt es denn die #Schuldenunion dann doch?

Warum hat #Merkel die schlechten #EU Deal gemacht?",1,"['schuldenunion', 'merkel', 'eu']"
2020-07-25,1287101700881489923,"@Puettmann_Bonn Frau Merkel hat die CDU schon ohne AfD weit nach links gerückt. #ramelow #Borchardt #Schuldenunion, offene Grenzen, höchste Abgabenlasten weltweit, für EU Verhältnisse ein sehr niedriges Medianvermögen, Geldgeschenke in Mrd Höhe, alles mit der CDU, wie link kann es noch werden?",1,"['ramelow', 'borchardt', 'schuldenunion']"
2020-07-25,1286991880463552512,"Ich wünsche mir eine #FDP, die sich klar gegen die gerade beschlossene, aber vertragswidrige #Schuldenunion stellt, anstelle dieser erst zu applaudieren u dann mit ""muss aber Ausnahme bleiben"" ein bisschen zurückrudert.
Wie wäre es stattdessen mit einer Klage vor #BVerfG o #EUGH?",1,"['fdp', 'schuldenunion', 'bverfg', 'eugh']"
2020-07-25,1286942475547037698,"Chefredakteur #SzabolcsDull des freien ungarischen Magazins http://Index.hu wurde nach #EUCO Gipfel der #EU27 von Orbán gefeuert, bei dem es auch um #EURuleOfLaw ging! #EUSolidarity ist gefragt: EU muß @indexhu Pressefreiheit schützen! #PoEWatchesEU  #PulseOfEurope",0,"['szabolcsdull', 'euco', 'eu27', 'euruleoflaw', 'eusolidarity', 'poewatcheseu', 'pulseofeurope']"
2020-07-25,1286999736726282240,Die EU-#Schuldenunion: Merkels #Sargnagel für #Deutschland soll uns endgültig vernichten https://www.anonymousnews.ru/2020/07/25/eu-schuldenunion-merkel-hochverrat/ #anonymousnews via @anoynews,1,"['schuldenunion', 'sargnagel', 'deutschland', 'anonymousnews']"
2020-07-25,1287104283209543680,"Ab wann würden Experten eigentlich von einem (in diesem Fall linksextremen) Staatsstreich sprechen?
#corona 
#CoronaVirusDE #coronahoax #MNS #Maulsperre #CoronaWarnApp #BillGatesBioTerrorist #Kontaktverbot #Wirtschaft #pleitewelle #zweitewelle #EUGipfel #eurobonds #Schuldenunion",2,"['corona', 'coronavirusde', 'coronahoax', 'mns', 'maulsperre', 'coronawarnapp', 'billgatesbioterrorist', 'kontaktverbot', 'wirtschaft', 'pleitewelle', 'zweitewelle', 'eugipfel', 'eurobonds', 'schuldenunion']"
2020-07-25,1286941859848364032,"#Massenmigration v #Muslimen, #Rassismus Keule, Abschaffung der #Familie, #Klimalüge, Abgabe der #Souveränität a d #EU, #Steuerverschwendung u #Schuldenunion etc. ist gewollt, bis der #Michel mürbe ist und der #Merkel #Diktatur Beifall klatscht. #Teufel s #Saat geht auf.",1,"['massenmigration', 'muslimen', 'rassismus', 'familie', 'klimalüge', 'souveränität', 'eu', 'steuerverschwendung', 'schuldenunion', 'michel', 'merkel', 'diktatur', 'teufel', 'saat']"
2020-07-25,1286958355005792257,@cducsubt @EUCouncil Willkommen in der #Schuldenunion,2,['schuldenunion']
2020-07-25,1287173686857007111,"Haben Sie eigentlich bei den Brüsseler Verhandlungen irgendwo auch Vertreter der deutschen Interessen bemerkt?
https://www.facebook.com/512870408881230/posts/1571357413032519/
#AfD #GottfriedCurio
#BrüsselerVerhandlungen
#Schuldenunion #Deutschland
#CDU #Merkel #MerkelMussWeg",1,"['afd', 'gottfriedcurio', 'brüsselerverhandlungen', 'schuldenunion', 'deutschland', 'cdu', 'merkel', 'merkelmussweg']"
2020-07-25,1287159123126124546,"#5G #Breitbandausbau #EU #EZB #Arbeitsplätze #Internet #Euro #Transferunion #Handy #Schuldenunion #Merkel #Groko #CDU #CSU #SPD #Grüne #AfD #SoC #Rezession

So geht es einer #EU, die #Globalplayer sein will, aber das ohne eigene Chip-Produktion🤷‍♂️😶

https://www.arcor.de/article/Vor-allem-Huawei-im-Fokus--5G-Bericht-fordert-weniger-Abhaengigkeit-von-Risikoanbietern/hub01-home-digital-ratgeber-internet/9546503",1,"['5g', 'breitbandausbau', 'eu', 'ezb', 'arbeitsplätze', 'internet', 'euro', 'transferunion', 'handy', 'schuldenunion', 'merkel', 'groko', 'cdu', 'csu', 'spd', 'grüne', 'afd', 'soc', 'rezession', 'eu', 'globalplayer']"
2020-07-25,1287004749284474881,@ulrikeguerot @schieritz @DIEZEIT #NextGenerationEU: Super Artikel von Mark Schieritz! Ist hier eine embryonale Form von « institutionalisierter Solidarität » in der Entstehung à la Marcel Mauss und @ulrikeguerot? https://jungk-bibliothek.org/2020/04/11/corona-buchtipp-ulrike-guerot-was-ist-die-nation/ #EUSolidarity,0,"['nextgenerationeu', 'eusolidarity']"
2020-07-25,1287112541076824066,.@FinnLoL I respect you sending it for the boys man #EUSolidarity,0,['eusolidarity']
2020-07-25,1286928875461779456,Sollte man nicht vergessen!#Merkel #Schuldenunion #Euro,2,"['merkel', 'schuldenunion', 'euro']"
2020-07-26,1287271118131335168,"Tut es aber. Und @Markus_Soeder findet es gut, hat er jetzt ja oft genug gesagt.

Die #CSU steht jetzt FÜR eine Schuldenunion. Auch wenn der Ein oder Andere uns noch was anderes vorlügt.

#Schuldenunion
#Wiederaufbaufonds https://twitter.com/BR24/status/1287270261058830336",2,"['csu', 'schuldenunion', 'wiederaufbaufonds']"
2020-07-26,1287455479195734017,"@derspiegel #Schuldenunion, jetzt haben wir sie.",2,['schuldenunion']
2020-07-26,1287318504807464961,"@Karl_Lauterbach Die Erbschaftsteuer erreicht leicht die 50% Grenze. Die Hälfte des Bereits versteuerten Geldes muss dann an den Staat abgeführt werden, der das Geld an EU-Länder mit geringerer Erbschaftsteuer weiterleitet. Verrückt. #Schuldenunion",1,['schuldenunion']
2020-07-26,1287464220842491904,"@ZDFheute Das ist die #Schuldenunion.

Nein Danke.",1,['schuldenunion']
2020-07-26,1287368668272373761,"@michael_fjr @BILD @OlafScholz Wenn's mit #Olaf #Scholz nicht klappt, versucht es doch mal mit Ralf #Stegner. #Altersarmut #Respektrente #Kinderarmut #Schuldenunion #Migrantengewalt #Antifas",1,"['olaf', 'scholz', 'stegner', 'altersarmut', 'respektrente', 'kinderarmut', 'schuldenunion', 'migrantengewalt', 'antifas']"
2020-07-26,1287458200627945474,"@ZDFheute @bundesbank Falsch, die #Schuldenunion ist schon da.",2,['schuldenunion']
2020-07-26,1287242493101092864,"@ZDFheute @bundesbank Jens #Weidmann , Boss of 
@bundesbank
 , sees the decision of the EU summit on #Corona - Financial package critical: Now there is a risk of a #Schuldenunion .",2,"['weidmann', 'corona', 'schuldenunion']"
2020-07-26,1287297760270733312,"#EUCO Beschluss ist historisch. @schieritz geht dem inspirierend nach: Ist #NextGenerationEU auf dem Weg zum Staat, indem er starke ökonomische #EUSolidarity praktiziert, #EUGreenDeal &amp; innovatives Wachstum fördert? Und: Nettozahler sind Gewinner! #EUDieBlaueKraft #PulseOfEurope https://twitter.com/schieritz/status/1286257539391397889",2,"['euco', 'nextgenerationeu', 'eusolidarity', 'eugreendeal', 'eudieblauekraft', 'pulseofeurope']"
2020-07-26,1287463709602918406,@ZDFheute Das ist die #Schuldenunion,1,['schuldenunion']
2020-07-26,1287456005090091010,"Genau, denn meine Kinder müssen es zurückzahlen! #Schuldenunion https://twitter.com/fdp/status/1287437983445065729",1,['schuldenunion']
2020-07-26,1287289213512278016,"@lederwalze @Rosenheimer1928 Achso. Einer steht für die ganze Partei?
Und dann, wer hat gelogen?
Ein Stadtrat ist ein Niemand, Merkel hingegen war Chef im Ring und hat ganz Deutschland und Europa belogen.
#Multikulti
#Schuldenunion

https://www.bundesregierung.de/breg-de/service/bulletin/rede-von-bundeskanzlerin-dr-angela-merkel-802338

https://www.cducsu.de/presse/texte-und-interviews/keine-schuldenunion-europa

https://www.welt.de/politik/deutschland/article10337575/Kanzlerin-Merkel-erklaert-Multikulti-fuer-gescheitert.html",1,"['multikulti', 'schuldenunion']"
2020-07-26,1287347322016485377,Jetzt wo auch die @die_regierung um ihre Macht weiß - gern geschehen 🤗 - kanns ja losgehen: #Eurobonds und gemeinsame #Seenotrettung organisieren! https://twitter.com/benjaminhaddad/status/1286808087060455425,2,"['eurobonds', 'seenotrettung']"
2020-07-26,1287238392032514054,"Jens #Weidmann, Chef der @bundesbank, sieht die Entscheidung des EU-Gipfels zum #Corona-Finanzpaket kritisch: Jetzt drohe die Gefahr einer #Schuldenunion.  https://www.zdf.de/nachrichten/politik/coronavirus-bundesbankchef-weidmann-eu-finanzpaket-100.html#xtor=CS5-62",2,"['weidmann', 'corona', 'schuldenunion']"
2020-07-26,1287288648090746880,"@StefanLeifert Also jetzt doch #Schuldenunion?

Ich bin verwirrt.",1,['schuldenunion']
2020-07-26,1287384498649411585,"Ich komm' mit 🔪 auf dein Dach! ODER: #Solidarity, #Eurobonds und gemeinsame #Seenotrettung 🕊️",0,"['solidarity', 'eurobonds', 'seenotrettung']"
2020-07-27,1287699767062155265,"#EU 
#Merkel 
#Schuldenunion 
#Zentralbanken

 https://www.youtube.com/watch?v=3l0mvByNGGk (Herr #Lotz ist diesmal schlecht rasiert.)",2,"['eu', 'merkel', 'schuldenunion', 'zentralbanken', 'lotz']"
2020-07-27,1287888880751054848,"#Rezession #Arbeitsplätze #Steuererhöhungen #Automobilindustrie #diesel #EEG #Zulieferer #Maschinenbau #Steuern #Sozialabgaben #Euro #Transferunion #Target2 #CDU #Merkel #CSU #SPD #AfD

Deutschlands steiler Absturz im Wirtschaftsranking

#Futschi 🤷‍♂️🙄😶👻

https://www.tichyseinblick.de/daili-es-sentials/wef-projektion-deutschlands-wirtschaftlicher-abstieg/",2,"['rezession', 'arbeitsplätze', 'steuererhöhungen', 'automobilindustrie', 'diesel', 'eeg', 'zulieferer', 'maschinenbau', 'steuern', 'sozialabgaben', 'euro', 'transferunion', 'target2', 'cdu', 'merkel', 'csu', 'spd', 'afd', 'futschi']"
2020-07-27,1287768733843431427,"Europe as a whole now has a big chance to come out stronger from the crisis.
About 2 months back, @EU_Commission had proposed #NextGenerationEU recovery fund &amp; now it has the approval from @EUCouncil.
This response draws on the #EUbudget &amp; #EUsolidarity. https://eu.smh.re/PY9",0,"['nextgenerationeu', 'eubudget', 'eusolidarity']"
2020-07-27,1287767372200321025,"{Vera Lengsfeld] #Merkel und der #EU-Gipfel:
Wie vertuscht man eine krachende Niederlage?
Kanzlerin Merkel hat ihre EU-Ratspräsidentschaft mit der großartigen Ankündigung begonnen, Europa neu zu einigen. #schuldenunion https://haolam.de/artikel/Europa/41692/Wie-vertuscht-man-eine-krachende-Niederlage.html",1,"['merkel', 'eu', 'schuldenunion']"
2020-07-27,1287726639514877953,"#Teelke in der Leeraner Altstadt serviert den #Friesentee neuerdings mit EU-Maske. Wer Abstand hält und eine #Maske trägt, zeigt Solidarität.

#EUSolidarity #europedirect",0,"['teelke', 'friesentee', 'maske', 'eusolidarity', 'europedirect']"
2020-07-27,1287893480908492800,"#Wirecard #Merkel #Finanzminister-#Scholz #BaFin #Polizei #Wirtschaftskriminalität #Steuererhöhungen #Target2 #Transferunion #Euro #EZB #Groko #CumEx #CDU #CSU #SPD #AfD

 Die #Staatsanwälte gehen von jahrelangem und ""gewerbsmäßigem #Bandenbetrug"" aus 😐

https://www.n-tv.de/wirtschaft/So-funktionierte-das-System-Wirecard-article21929329.html?utm_source=pocket-newtab-global-de-DE",1,"['wirecard', 'merkel', 'finanzminister', 'scholz', 'bafin', 'polizei', 'wirtschaftskriminalität', 'steuererhöhungen', 'target2', 'transferunion', 'euro', 'ezb', 'groko', 'cumex', 'cdu', 'csu', 'spd', 'afd', 'staatsanwälte', 'bandenbetrug']"
2020-07-27,1287739062732894209,"@reitschuster Vielleicht müsste er mal wichtige Themenfelder, wie #Migration, #Euro, #Schuldenunion, #Defundthepolice aufgreifen und nicht nur der AfD überlassen? Da gibt es ein großes Vakuum! @c_lindner",1,"['migration', 'euro', 'schuldenunion', 'defundthepolice']"
2020-07-27,1287759240740909059,Unser neustes Video in Kooperation mit @HenningVoepel und dem @HWWIHamburg ist da! Es geht um #CoronaBonds / #Eurobonds! Checkt es aus 🚀  https://www.youtube.com/watch?v=fsTj45H50Mc,2,"['coronabonds', 'eurobonds']"
2020-07-27,1287691442941550595,"EU+ @WHO delivered personal protective equipment to 🇦🇿 to protect people working in the frontlines.

It is important to keep safe health workers 👨‍⚕️👩‍⚕️ &amp; support staff in the fight against the COVID-19 pandemic.

#EUforAzerbaijan #TeamEurope #EUSolidarity #Strongertogether",0,"['euforazerbaijan', 'teameurope', 'eusolidarity', 'strongertogether']"
2020-07-27,1287697452661911555,"Die „erste“ (quasi?) originäre Folge @aliaspodcast ist schon da!
Für alle, die den @AufwachenPod bereits vermissen, gibt's mit @friiyo und @JennyGnther eine gute Überbrückungshilfe in die neue Zeit.
#AliasPodcast #Eurobonds #EUGipfel",2,"['aliaspodcast', 'eurobonds', 'eugipfel']"
2020-07-27,1287758882014744578,"Der Europarat als Wächter der Europäischen Menschenrechte ist zu Recht alarmiert!
#EUSolidarity #WomensRights #RuleOfLaw  

https://www.zeit.de/politik/ausland/2020-07/istanbul-konvention-polen-austritt-abkommen-frauenrechte-europarat",0,"['eusolidarity', 'womensrights', 'ruleoflaw']"
2020-07-27,1287640612523646980,"Je turbulenter die Welt ist, je wichtiger ist #EUSolidarity. Bis 2050 wird wirtschaftlich unter Top 7 kein einziges EU-Land mehr sein. Nur als EU gemeinsam können wir auf Augenhöhe mit USA &amp; China handeln. Weitere Gründe: http://www.gute-gruende.eu #EUDieBlaueKraft #PulseOfEurope https://twitter.com/EUinDE/status/1283075195721441280",0,"['eusolidarity', 'eudieblauekraft', 'pulseofeurope']"
2020-07-27,1287854990741078017,"Die #EU in der jetzigen Zusammensetzung besteht spätestens 2023 nicht mehr davon gebe ich aus. Ich hoffe es bricht auseinander, das geht so nicht weiter.  #schuldenunion #Italexit #dexit #Frexit",1,"['eu', 'schuldenunion', 'italexit', 'dexit', 'frexit']"
2020-07-27,1287634004779372550,"""Erhaltung von Status quo durch Umverteilung"" so kommentiert @thinkBTO #Podcast den teuren #EU Gipfel. Mehr über #Schuldenunion etc. ▶️ https://open.spotify.com/episode/3tA8akA7PzPXXOAU8hoDJz?si=Ho3mICeWTROnew36FOM7rw&context=spotify%3Acollection%3Apodcasts%3Aepisodes",2,"['podcast', 'eu', 'schuldenunion']"
2020-07-27,1287807055294877700,"Enkel-Trick: Smarter Betrüger
klaut verwirrter Seniorin €135
Milliarden. Die Polizei bittet um
Hinweise. #Eurobonds",1,['eurobonds']
2020-07-28,1288144572930023427,@NorbertBolz Dann können die in #Bruxelles nicht rechnen! #EZB-Fortschritt der #Schuldenunion.,1,"['bruxelles', 'ezb', 'schuldenunion']"
2020-07-28,1288108502028673027,"European Unionist
@MichealMartinTD did even worse for Ireland than we feared. By Bruegel estimate, Ireland will receive less grants than even initial Commission proposal, ie Irish debt liability for #recoveryfund greater than €15.7 billion. Colony for EU #DebtUnion https://twitter.com/pietercleppe/status/1288065325016260608",2,"['recoveryfund', 'debtunion']"
2020-07-28,1288102240847306752,"@RyanMelling1984 @AlfredSammut2 @Colin00007 @afneil @hilarybennmp Spain is going to be fine. Its economy relies on tourism and it has had a hit. So Europe has decided to help out Spain and Italy.
#EUsolidarity
#EuropeanRecoveryFund
#NextGenerationEU",0,"['eusolidarity', 'europeanrecoveryfund', 'nextgenerationeu']"
2020-07-28,1288169895570677760,"@oekonomenstimme Die späte 180 Grad Kehrtwende v #WolfgangSchäuble @WolfgaSchaeuble 
Scheitert die Initiative Deutschlands dann scheitert Europa.
Die deutsche Regierung begreift die Coronakrise als Chance bisherigen Widerstand gegenüber einer Europäischen #Geldunion u #Fiskalunion zu durchbrechen",1,"['wolfgangschäuble', 'geldunion', 'fiskalunion']"
2020-07-28,1288188790687891456,@alimasarwah @eFlation @CWRoehl @GLingnau @HenningGebhardt @Toskanajoe @Letmoneywork050 @one_for_mybaby Hoffentlich bleibt Sie tot in Deutschland. Am Ende kommen die Leute noch auf die Aktien statt Staatsanleihen zu kaufen via LV etc... dann Gnade Euch Gott :-) #transferunion #dummbleibtdumm,1,"['transferunion', 'dummbleibtdumm']"
2020-07-28,1287994382197633026,"Diplomatisch formuliert, unmissverständlich in der Aussage. #Merkel 
@sebastiankurz bringt die Gefühlslage der Deutschen bei @gaborsteingart auf den Punkt. #EUgipfel #schuldenunion",1,"['merkel', 'eugipfel', 'schuldenunion']"
2020-07-28,1288069590350737408,"Mit dem sogenannten Hilfspaket ist die #Schuldenunion Wirklichkeit geworden.
Der deutsche #Steuerzahler ist, wie so oft, der größte Verlierer des EU-#Wiederaufbaufonds – Danke #Merkel!
https://www.facebook.com/AfD.Fraktion.Schleswig.Holstein/photos/a.780150928819540/1645089972325627/?type=3&theater
#AfD #LTSH #Coronabonds #EU #Wiederaufbaufond",1,"['schuldenunion', 'steuerzahler', 'wiederaufbaufonds', 'merkel', 'afd', 'ltsh', 'coronabonds', 'eu', 'wiederaufbaufond']"
